timestamp,ax,ay,az,gx,gy,gz,alt,temp
1765524325000,0.37,0.71,0.12,-0.38,-0.41,0.22,22.00,30.40
1765524325000,0.10,0.11,0.15,0.49,0.87,0.76,45.50,29.60
1765524325000,-0.22,-0.32,0.47,-0.87,0.23,0.37,25.20,34.20
1765524325000,0.89,0.33,0.68,-0.84,0.88,-0.37,57.00,27.50
1765524325000,-0.65,-0.66,0.87,-0.54,0.57,0.60,45.30,26.90
1765524325000,-0.29,0.68,0.68,-0.89,-0.04,0.76,25.70,32.50
1765524325000,-0.56,0.57,0.40,0.67,-0.54,0.44,15.90,28.60
1765524325000,-0.23,0.27,-0.48,-0.35,0.91,-0.78,14.20,32.80
1765524325000,-0.91,-0.18,-0.76,0.66,0.94,-0.23,53.70,31.50
1765524325000,0.98,0.05,-0.24,-0.06,-0.19,-0.14,6.90,27.50
1765524325000,0.95,0.61,-0.08,-0.59,0.05,-0.97,87.70,28.40
1765524325000,0.31,-0.19,0.99,0.22,-0.44,-0.06,25.20,31.50
1765524325000,0.28,-0.72,0.83,0.22,0.06,0.20,78.70,30.60
1765524325000,-0.75,-0.84,0.50,-0.41,-0.46,0.72,58.40,25.10
1765524325000,0.33,-0.71,-0.58,0.91,-0.68,-0.28,72.50,26.50
1765524325000,0.53,-0.23,0.89,0.61,0.71,-0.59,42.60,34.90
1765524325000,-0.30,-0.91,-0.79,0.28,-0.19,0.60,18.40,30.90
1765524326000,0.28,0.34,0.18,0.82,-0.42,-0.46,18.30,34.20
1765524326000,-0.65,0.78,0.35,-0.32,-0.50,-0.40,18.30,30.50
1765524326000,0.37,0.73,0.17,-0.40,0.66,-0.05,51.10,28.60
1765524326000,-0.43,-0.16,0.64,0.38,-0.55,0.00,59.70,32.30
1765524326000,-0.65,-0.33,0.08,-0.55,0.22,-0.09,23.70,30.70
1765524326000,-0.31,0.24,0.77,-0.29,0.85,0.13,37.90,32.40
1765524326000,-0.62,-0.04,-0.13,-0.96,0.91,0.50,44.10,29.80
1765524326000,-0.65,0.57,0.39,-0.68,-0.42,-0.12,35.70,29.50
1765524326000,0.56,-0.35,-0.10,-0.70,0.09,-0.20,93.90,28.00
1765524326000,-0.96,0.17,0.54,0.41,0.82,0.33,96.80,27.00
1765524326000,-0.71,-0.45,-0.76,0.72,-0.95,-0.83,37.30,34.20
1765524326000,0.27,0.12,-0.76,0.37,-1.00,0.82,58.20,25.80
1765524326000,0.99,-0.76,0.38,-0.40,-0.44,-0.70,59.10,26.30
1765524326000,-0.01,0.45,0.54,-0.19,-0.22,-0.26,45.30,30.90
1765524326000,0.29,-0.23,0.83,-0.13,-0.53,0.56,23.10,27.60
1765524326000,-0.80,-0.44,-0.37,0.73,0.90,0.97,28.10,29.10
1765524326000,-0.79,0.72,-0.98,-0.70,-0.98,0.45,84.30,25.10
1765524326000,-0.10,0.97,0.34,0.20,-0.76,0.87,13.10,30.30
1765524326000,-0.84,0.14,0.92,-0.37,-0.77,0.76,38.90,29.30
1765524327000,0.84,-0.96,0.68,0.26,-0.99,-0.50,26.70,32.50
1765524327000,-0.78,-0.79,-0.95,0.76,0.66,-0.52,27.70,30.60
1765524327000,0.97,0.63,0.28,-0.79,0.50,-0.41,32.70,31.60
1765524327000,0.26,-0.29,0.82,0.01,-0.53,0.71,9.60,28.10
1765524327000,0.28,-0.35,0.57,0.29,-0.33,0.77,25.60,33.90
1765524327000,0.98,-0.39,-0.83,0.65,-0.39,-0.54,37.30,30.90
1765524327000,-0.91,0.02,-0.20,0.59,0.13,0.59,72.50,34.10
1765524327000,-0.69,0.07,-0.56,-0.22,-0.69,0.41,66.20,26.10
1765524327000,-0.94,0.71,0.92,-0.27,0.48,-0.51,71.40,29.70
1765524327000,0.10,-0.17,0.12,0.72,0.29,-0.63,58.30,28.80
1765524327000,-0.09,-0.85,-0.51,0.57,0.75,0.26,54.80,25.60
1765524327000,0.86,0.93,-0.64,-0.83,-0.14,-0.50,48.00,29.40
1765524327000,-0.78,-0.28,-0.31,0.70,0.21,0.83,66.90,33.40
1765524327000,-0.34,0.33,0.56,0.47,0.71,-0.09,48.50,31.20
1765524327000,0.06,0.34,-0.81,-0.19,-0.88,0.20,83.90,34.80
1765524327000,-0.35,-0.24,0.67,0.51,0.26,-0.53,39.50,25.00
1765524327000,0.20,-0.36,-0.29,-0.59,0.99,-0.08,42.50,26.70
1765524327000,-0.74,0.33,0.64,0.97,-0.76,-0.99,21.10,28.10
1765524327000,-0.13,0.83,0.64,-0.01,-0.45,-0.96,49.80,27.00
1765524327000,-0.68,-0.35,-0.77,0.58,0.13,-0.82,61.10,33.50
1765524328000,-0.66,-0.66,-0.74,0.85,0.26,-0.96,80.20,30.20
1765524328000,-0.11,0.18,0.01,-0.34,0.19,-0.35,94.90,30.80
1765524328000,-0.52,0.13,-0.43,0.03,0.17,0.07,97.50,29.90
1765524328000,0.25,0.98,-0.40,-0.62,0.68,-0.29,17.50,25.20
1765524328000,0.05,-0.99,0.87,0.83,0.57,0.41,73.60,34.90
1765524328000,-0.41,0.89,-0.35,0.30,-0.46,-0.86,48.80,30.40
1765524328000,-0.21,-0.03,0.09,0.97,0.57,-0.16,49.80,33.20
1765524328000,-0.66,0.10,-0.28,-0.98,0.81,-0.53,20.40,28.80
1765524328000,-1.00,0.43,0.74,0.58,-0.16,0.10,75.70,34.50
1765524328000,-0.49,0.74,0.77,-0.42,0.40,-0.83,51.20,26.90
1765524328000,-0.33,-0.78,-0.84,-0.76,-0.42,-0.33,50.60,34.30
1765524328000,0.77,0.78,-0.05,0.11,-0.75,-0.48,90.10,27.50
1765524328000,0.95,-0.25,0.35,-0.68,0.37,-0.56,67.90,33.90
1765524328000,-0.82,-0.43,-0.53,0.10,-0.74,0.59,93.00,34.30
1765524328000,0.33,-0.02,0.17,0.44,0.65,0.75,43.70,29.30
1765524328000,0.53,-0.16,-0.94,0.30,0.36,0.07,90.80,33.40
1765524328000,0.83,-0.57,-0.32,0.20,-0.60,-0.01,50.90,26.00
1765524328000,0.56,0.08,0.21,0.35,-0.80,-0.49,42.80,30.30
1765524328000,0.49,-0.02,-0.51,-0.33,-0.27,-0.14,36.20,27.70
1765524328000,0.23,0.68,0.09,-0.41,-0.25,-0.83,9.50,26.00
1765524329000,-0.87,0.63,0.31,-0.47,-0.37,0.92,6.30,32.10
1765524329000,0.01,0.84,-0.42,-0.27,-0.65,-0.13,97.80,28.70
1765524329000,0.85,-0.72,-0.96,-0.90,0.14,0.66,43.70,33.90
1765524329000,0.34,-0.01,-0.51,0.61,0.16,-0.04,37.20,27.90
1765524329000,-0.88,-0.45,0.34,-0.25,-0.53,0.98,39.80,25.00
1765524329000,0.82,-0.43,0.73,0.70,-0.04,0.52,50.70,28.30
1765524329000,0.80,0.11,-0.57,-0.54,-0.71,-0.67,63.60,26.50
1765524329000,0.32,-0.63,-0.24,-1.00,0.33,-1.00,8.20,29.50
1765524329000,-0.45,-0.84,0.72,-0.45,-0.86,0.23,95.50,29.90
1765524329000,0.32,0.29,0.19,-0.72,-0.67,-0.74,1.30,26.30
1765524329000,-0.11,-0.44,-0.89,-0.30,-0.59,0.99,38.50,32.30
1765524329000,-0.64,-0.87,0.26,0.22,0.66,-0.92,66.70,32.30
1765524329000,-0.76,0.92,-0.72,-0.61,0.15,0.36,38.80,29.70
1765524329000,-0.35,0.07,-0.73,-0.50,-0.15,-0.60,81.50,27.60
1765524329000,-0.52,-0.74,0.48,-0.58,-0.74,-0.15,56.70,26.40
1765524329000,-0.50,-0.07,0.36,-0.84,0.01,0.56,59.00,27.60
1765524329000,0.48,0.70,0.17,-0.37,0.06,0.05,66.20,27.30
1765524329000,0.64,-0.11,0.73,-0.99,-0.19,0.40,7.90,33.10
1765524329000,0.67,-0.73,0.23,0.45,-0.36,-0.09,11.10,26.40
1765524329000,0.36,-0.52,-0.17,-0.62,-0.96,-0.27,31.60,30.20
1765524330000,0.95,-0.67,0.67,0.02,0.38,-0.71,77.70,30.40
1765524330000,0.18,0.51,-0.45,0.51,-0.57,-0.14,43.20,26.00
1765524330000,-0.35,0.08,0.07,0.29,0.51,0.71,84.30,33.70
1765524330000,-0.81,0.26,-0.23,0.75,0.51,0.93,67.90,29.70
1765524330000,-0.74,-0.54,-0.99,0.16,-0.73,0.78,37.00,34.70
1765524330000,-0.19,0.77,-0.52,0.25,-0.85,-0.68,88.70,33.00
1765524330000,-0.08,0.47,-0.91,-0.57,0.18,-0.47,8.30,33.90
1765524330000,0.31,0.60,-0.84,-0.65,0.54,-0.05,78.20,28.20
1765524330000,-0.07,0.35,-0.51,-0.28,-0.35,-0.81,76.90,34.90
1765524330000,0.49,0.69,0.76,0.64,-0.99,-0.37,24.50,29.60
1765524330000,0.62,-0.94,-0.59,-0.20,-0.89,0.24,92.10,29.30
1765524330000,-0.63,0.37,0.78,0.43,0.84,0.12,7.50,27.90
1765524330000,0.99,0.24,0.01,-0.36,-0.04,-0.78,56.30,34.70
1765524330000,0.91,-0.09,0.61,0.45,0.55,0.58,99.10,31.90
1765524330000,0.65,-0.68,0.02,0.76,0.09,-0.77,7.10,29.60
1765524330000,0.13,-0.99,-0.11,-0.51,-0.35,0.64,67.90,31.40
1765524330000,-0.59,0.32,-0.19,0.37,0.55,0.96,13.40,29.60
1765524330000,-0.12,-0.53,-0.09,-0.57,-0.94,-0.66,46.40,27.30
1765524330000,-0.33,0.66,-0.01,0.76,0.90,0.23,47.40,30.50
1765524330000,0.24,0.63,0.04,0.90,-0.21,0.35,80.60,27.00
1765524331000,-0.32,-0.13,-0.91,0.75,-0.16,0.43,67.30,32.20
1765524331000,0.91,0.17,0.67,0.49,0.51,-0.69,7.20,32.00
1765524331000,0.98,0.23,0.46,0.40,0.98,0.72,59.50,27.30
1765524331000,0.35,-0.49,-0.35,0.67,0.87,-0.29,48.70,30.50
1765524331000,0.59,-0.51,-0.70,0.95,0.92,-0.45,36.70,28.50
1765524331000,0.72,-0.14,-0.64,0.24,-0.31,0.08,29.40,26.90
1765524331000,0.84,0.93,0.59,0.82,0.65,0.06,65.70,30.30
1765524331000,0.58,0.22,-0.80,0.45,0.46,-0.41,75.20,30.70
1765524331000,-0.40,0.34,-0.48,-0.47,0.89,0.71,94.00,31.20
1765524331000,-0.43,0.77,-0.62,-0.22,-0.63,0.32,89.80,27.10
1765524331000,0.25,-0.43,-0.96,-0.57,0.16,-0.87,24.80,32.40
1765524331000,0.36,-0.32,0.71,-0.18,-0.21,-0.25,73.90,29.00
1765524331000,-0.91,0.43,0.45,0.50,0.14,-0.63,11.20,27.30
1765524331000,-0.86,0.50,-0.99,-0.48,-0.65,-0.49,82.50,26.20
1765524331000,0.09,0.81,0.55,0.77,0.95,-0.97,40.30,28.10
1765524331000,-0.77,0.26,0.65,-0.45,-0.99,-0.44,54.70,31.20
1765524331000,0.99,-0.56,0.12,-0.35,-0.19,0.77,74.00,34.60
1765524331000,-0.21,-0.07,0.00,0.14,0.45,0.25,97.90,25.60
1765524331000,0.07,-0.14,0.83,0.02,-0.10,0.86,98.50,31.50
1765524331000,0.12,0.02,-0.28,-0.35,0.58,0.71,82.70,25.90
1765524332000,-0.85,-0.09,0.26,-0.03,-0.32,-0.34,74.50,29.80
1765524332000,0.11,0.97,-0.86,-0.44,-0.26,0.93,86.20,33.10
1765524332000,-0.20,0.97,-0.65,0.22,0.35,0.72,13.90,34.90
1765524332000,-0.26,-0.88,-0.36,0.84,0.83,-0.57,9.30,30.10
1765524332000,0.35,0.71,-1.00,-0.97,0.89,-0.03,50.30,25.10
1765524332000,-0.06,-0.30,0.57,0.68,-0.37,0.72,70.20,34.50
1765524332000,0.21,-0.11,0.69,-0.43,-0.38,0.09,5.60,28.60
1765524332000,-0.27,-0.27,0.21,-0.92,0.16,0.66,51.10,30.10
1765524332000,0.38,0.11,-0.93,0.27,0.60,0.10,38.00,25.60
1765524332000,0.80,-0.10,0.27,0.96,-0.86,-0.71,4.30,28.50
1765524332000,0.18,-0.87,0.92,0.32,-0.26,-0.99,26.90,34.90
1765524332000,-0.26,0.42,0.07,0.42,0.08,0.71,19.40,34.80
1765524332000,-0.18,-0.99,-0.22,-0.57,-0.37,-0.90,0.10,29.40
1765524332000,0.00,0.28,0.92,0.14,0.57,-0.65,45.00,27.80
1765524332000,-0.52,0.94,0.60,-0.26,0.47,0.81,77.30,32.30
1765524332000,-0.25,-0.19,0.16,0.36,-0.48,0.10,28.60,33.60
1765524332000,-0.37,0.64,-0.19,0.26,0.75,-0.17,72.20,27.70
1765524332000,-0.89,0.14,0.42,0.21,0.50,0.44,70.10,30.00
1765524332000,-0.10,-0.87,-0.75,-0.62,0.47,0.98,76.30,27.20
1765524332000,-0.69,-0.21,0.58,-0.65,0.41,-0.55,47.40,25.40
1765524333000,0.61,0.55,-0.17,-0.12,0.90,-0.95,86.80,30.40
1765524333000,-0.28,-0.90,-0.25,0.74,0.06,0.76,52.40,29.80
1765524333000,0.41,0.01,0.38,-0.12,0.00,0.02,11.10,33.30
1765524333000,0.81,-0.79,-0.29,0.23,-0.82,0.45,27.90,28.20
1765524333000,-0.48,0.62,0.72,-0.57,0.20,-0.60,79.70,34.20
1765524333000,-0.98,-0.76,0.18,0.08,0.52,-0.58,20.90,34.30
1765524333000,-0.04,0.47,0.82,0.96,-0.51,-0.55,43.10,33.30
1765524333000,-0.34,0.02,-0.42,-0.15,-0.53,0.37,96.90,25.00
1765524333000,-0.48,0.41,-0.05,0.24,0.82,-0.56,46.80,33.40
1765524333000,-0.32,0.86,-0.55,0.72,0.80,-0.46,46.50,32.60
1765524333000,-0.99,0.99,-0.76,-0.97,-0.56,-0.44,98.60,26.10
1765524333000,0.10,-0.56,0.48,0.10,0.33,0.17,36.20,28.70
1765524333000,-0.90,-0.43,-0.39,0.92,0.01,-0.19,77.70,27.10
1765524333000,-0.33,-0.78,-0.07,-1.00,-0.24,0.10,27.60,27.90
1765524333000,0.10,0.01,-0.68,0.54,0.09,-0.82,41.70,32.10
1765524333000,-0.86,0.17,-0.19,0.00,-0.66,-0.57,83.70,34.70
1765524333000,-0.48,-0.49,0.89,0.05,0.32,0.18,82.60,30.20
1765524333000,0.40,-0.29,0.52,0.68,0.34,-0.72,95.00,29.40
1765524333000,-0.19,0.82,0.50,0.42,0.53,0.68,71.40,26.90
1765524333000,-0.15,0.95,-0.81,-0.28,0.91,-0.91,6.90,29.30
1765524334000,-0.88,-0.90,0.49,0.44,0.29,0.27,44.80,27.10
1765524334000,0.99,-1.00,0.42,0.33,0.81,-0.08,12.90,26.40
1765524334000,-0.74,-0.21,0.57,0.79,0.99,-0.29,25.10,28.70
1765524334000,-0.82,-0.30,-0.39,-0.91,-0.69,0.30,5.30,29.30
1765524334000,0.40,-0.98,0.40,-0.79,0.29,0.40,24.30,33.00
1765524334000,0.41,0.85,0.65,-0.26,-0.71,-0.54,24.00,30.50
1765524334000,-0.22,0.97,-0.65,-0.23,-0.80,-0.14,51.40,34.10
1765524334000,0.08,0.27,-1.00,-0.08,-0.43,-0.95,13.50,30.00
1765524334000,0.59,-0.73,0.23,-0.59,0.68,0.66,92.10,31.10
1765524334000,0.03,-0.61,-0.13,0.32,-0.15,0.27,54.00,31.30
1765524334000,-0.23,0.75,0.93,-0.51,-0.87,-0.41,44.00,32.30
1765524334000,0.87,0.93,0.65,0.96,0.98,-0.47,14.60,30.80
1765524334000,-0.68,-0.78,0.99,-1.00,0.88,-0.28,81.30,29.40
1765524334000,-0.37,0.00,0.28,0.01,0.80,-0.32,6.40,30.70
1765524334000,0.95,-0.91,0.06,0.60,-0.31,-0.01,83.40,25.80
1765524334000,-0.56,0.51,-0.96,-0.58,0.56,0.03,95.20,33.90
1765524334000,0.25,0.03,0.41,-0.35,0.28,0.55,50.90,34.10
1765524334000,-0.45,-0.62,-0.08,-0.65,-0.42,0.09,44.40,30.40
1765524334000,-0.30,0.03,-0.86,-0.09,-0.98,-1.00,89.90,34.80
1765524335000,0.04,0.04,-0.60,-0.40,0.59,0.45,60.10,33.40
1765524335000,-1.00,0.43,0.49,0.28,-0.02,-0.89,67.20,25.50
1765524335000,-0.99,0.16,-0.07,-0.41,0.77,0.37,11.30,29.80
1765524335000,-0.60,-0.20,0.39,0.94,-0.20,0.91,19.20,33.40
1765524335000,-0.53,0.85,-0.55,-0.94,-0.18,0.98,24.20,33.20
1765524335000,0.41,0.91,0.63,0.91,0.54,-0.65,9.70,30.50
1765524335000,0.03,0.90,0.67,-0.19,-0.21,-0.20,28.10,32.20
1765524335000,0.60,0.72,-0.82,-0.59,0.63,-0.89,37.70,26.00
1765524335000,0.48,0.74,-0.84,-0.70,0.73,-0.90,66.40,26.40
1765524335000,0.54,-0.73,0.06,0.08,-0.86,0.55,1.60,26.80
1765524335000,-0.03,0.83,0.99,0.76,-0.37,-0.68,4.80,32.60
1765524335000,-0.96,-0.33,0.69,0.20,-0.70,0.46,93.00,28.00
1765524335000,-0.27,-0.01,0.12,-0.54,0.09,0.76,71.20,31.30
1765524335000,-0.96,-0.82,0.24,-0.82,0.25,0.40,53.60,27.20
1765524335000,0.23,-0.13,0.99,0.38,-0.29,0.99,66.60,32.60
1765524335000,-0.82,-0.65,0.96,-0.52,0.34,-0.22,73.00,25.70
1765524335000,0.77,-0.58,-0.95,-0.61,-0.81,0.17,25.40,32.50
1765524335000,-0.12,0.78,0.93,-0.87,0.18,-0.18,63.60,34.30
1765524335000,0.21,0.87,-0.16,0.93,0.38,0.50,42.10,30.70
1765524335000,0.38,-0.83,0.57,-0.76,-0.53,-0.12,78.30,32.70
1765524336000,0.30,0.88,-0.84,0.01,-0.43,-0.30,27.60,29.50
1765524336000,-0.99,-0.78,0.59,0.19,-0.44,0.47,46.50,32.70
1765524336000,-0.14,0.49,0.22,-0.76,-0.49,-0.05,93.30,29.10
1765524336000,-0.36,-0.09,0.65,0.12,0.31,0.00,28.90,26.30
1765524336000,-0.60,-0.43,0.15,-0.02,0.27,0.43,84.30,27.80
1765524336000,0.65,0.54,-1.00,-0.79,0.01,-0.35,75.10,33.70
1765524336000,0.66,-0.75,0.64,0.69,0.21,-0.03,91.10,33.50
1765524336000,0.40,-0.24,-0.03,-0.29,0.29,0.38,8.50,31.90
1765524336000,0.95,0.52,-0.33,0.23,-0.05,0.11,0.30,31.10
1765524336000,-0.83,0.55,-0.66,-0.29,0.72,0.37,5.80,28.80
1765524336000,0.63,0.74,0.08,-0.16,-0.76,-0.81,86.90,31.40
1765524336000,-0.53,0.19,-0.64,0.76,-0.43,-0.27,89.80,30.30
1765524336000,0.77,0.65,0.28,-0.28,-0.72,-0.17,48.50,29.60
1765524336000,-0.61,-0.28,0.17,-0.89,-0.91,0.27,50.20,32.20
1765524336000,-0.46,-0.90,-0.92,-0.22,0.81,-0.22,44.20,33.00
1765524336000,0.49,-0.70,0.09,0.58,-0.45,-0.93,96.30,28.20
1765524336000,0.72,-0.09,-0.43,0.53,0.27,-0.06,19.90,31.60
1765524336000,0.66,-0.32,0.77,0.76,0.47,-0.21,54.80,25.10
1765524336000,-0.59,0.57,-0.21,0.74,0.87,-0.26,75.50,33.80
1765524336000,0.04,-0.36,-0.54,0.60,-0.77,-0.90,34.40,34.50
1765524337000,-0.47,0.53,0.00,0.80,-0.52,-0.01,29.80,26.40
1765524337000,0.19,-0.24,0.90,-0.33,0.07,-0.09,42.00,25.10
1765524337000,-0.52,0.00,-0.25,0.87,0.74,-0.70,7.50,28.00
1765524337000,-0.54,-0.27,0.42,-0.31,-0.65,-0.61,61.70,29.10
1765524337000,0.92,0.17,0.73,-0.60,0.69,-0.28,45.50,29.00
1765524337000,0.00,0.97,-0.41,-0.93,-0.12,-0.20,86.00,33.80
1765524337000,0.32,0.36,-0.73,-0.42,0.18,-0.46,88.80,31.50
1765524337000,-0.20,-0.69,0.86,0.15,-0.30,0.55,10.80,26.40
1765524337000,-0.27,-0.18,-0.45,0.94,0.54,-0.38,83.40,30.40
1765524337000,-0.41,-0.06,-0.87,0.00,0.26,-0.26,74.00,30.80
1765524337000,-0.90,0.68,0.16,-0.20,-0.78,-0.96,4.50,25.20
1765524337000,0.87,-0.68,0.70,-0.91,0.39,-0.22,42.40,26.20
1765524337000,0.60,-0.69,0.58,-0.34,-0.07,0.45,87.20,30.20
1765524337000,0.91,-0.14,-0.96,0.17,0.12,0.45,97.50,32.40
1765524337000,0.13,-0.09,0.54,-0.13,-0.53,0.52,34.20,33.70
1765524337000,0.36,0.12,0.48,-0.25,0.42,0.72,8.80,30.50
1765524337000,-0.97,0.98,0.21,-0.52,0.43,0.94,55.30,28.40
1765524337000,-0.68,0.57,-0.49,0.44,0.02,0.78,17.00,31.70
1765524337000,-0.79,0.24,-0.93,-0.79,-0.24,0.49,60.80,31.40
1765524337000,-0.87,0.56,-0.60,0.55,-0.19,-0.20,61.00,28.60
1765524338000,-0.22,-0.16,-0.15,0.74,-0.22,-0.62,90.80,31.20
1765524338000,0.47,0.12,-0.94,-0.98,-0.58,0.28,36.90,31.40
1765524338000,-0.96,0.28,-0.63,-0.19,-0.23,-0.55,99.70,29.20
1765524338000,0.53,-0.63,0.50,-0.66,0.17,0.12,22.30,29.80
1765524338000,0.96,0.08,0.22,-0.74,-0.02,0.82,28.80,29.50
1765524338000,-0.54,-0.54,-0.53,-0.11,0.74,0.69,70.50,32.90
1765524338000,-0.03,0.42,-0.88,0.27,0.39,-0.91,56.90,34.20
1765524338000,0.99,-0.29,-0.21,0.16,0.84,0.02,81.60,33.00
1765524338000,-0.90,-0.10,0.59,-0.40,-0.27,-0.53,10.50,26.90
1765524338000,-0.54,0.05,0.60,-0.80,-0.26,-0.35,75.10,27.30
1765524338000,0.59,0.63,-0.50,-0.02,0.25,0.72,79.10,27.40
1765524338000,-0.57,-0.78,0.92,0.79,0.24,-0.91,91.20,33.60
1765524338000,-0.01,-0.29,0.46,0.24,-0.30,-0.97,39.60,26.60
1765524338000,0.08,0.08,-0.11,0.82,0.26,-0.60,5.80,33.50
1765524338000,-0.96,0.08,0.84,0.29,-0.68,0.27,20.50,27.80
1765524338000,0.49,0.97,-0.93,-0.75,0.58,-0.29,26.30,26.00
1765524338000,-0.06,-0.91,0.34,0.65,0.64,-0.18,23.30,32.30
1765524338000,0.91,0.22,-0.93,0.17,0.63,-0.35,0.20,31.70
1765524338000,0.26,0.38,-0.52,0.10,-0.83,-0.47,33.80,26.80
1765524338000,-0.98,-0.02,0.43,0.61,0.21,-0.94,57.10,26.60
1765524339000,0.67,-0.43,0.81,0.32,0.40,-0.86,35.70,33.30
1765524339000,0.37,0.16,0.52,-0.48,0.34,0.06,1.90,31.00
1765524339000,-0.55,-0.81,0.22,-0.86,-0.76,-0.87,13.30,27.60
1765524339000,0.11,-0.24,0.39,0.84,-0.65,-0.38,20.00,25.20
1765524339000,0.20,0.33,-0.14,-0.88,0.00,0.95,4.70,33.90
1765524339000,0.12,0.99,-0.59,0.98,0.05,-0.40,65.80,30.00
1765524339000,-0.69,0.32,0.65,-0.45,0.45,-0.50,83.30,25.80
1765524339000,0.26,0.73,0.93,0.13,-0.65,0.93,66.80,25.70
1765524339000,0.27,0.54,0.19,-0.73,0.02,0.66,96.80,31.60
1765524339000,0.17,-0.91,0.64,-0.77,-0.79,0.74,92.50,30.20
1765524339000,0.06,-0.58,-0.41,-0.48,-0.08,-0.08,6.00,26.90
1765524339000,-0.83,-0.47,-0.16,-0.47,0.99,0.52,76.00,32.80
1765524339000,-0.41,-0.68,-0.43,0.61,0.50,-0.75,52.70,31.80
1765524339000,-0.66,-0.57,-0.57,-0.45,-0.83,0.68,30.70,27.30
1765524339000,-0.89,0.18,0.27,0.03,-0.90,0.88,87.40,27.80
1765524339000,0.93,0.59,-0.67,0.92,0.11,0.45,47.00,27.20
1765524339000,0.29,0.27,-0.17,-0.68,0.52,0.62,50.00,33.60
1765524339000,0.57,0.43,0.93,0.74,0.11,-0.48,85.00,32.40
1765524339000,0.70,0.77,0.78,0.33,0.65,-0.48,11.30,26.10
1765524339000,0.63,-0.02,0.03,-0.73,-0.57,0.26,74.90,27.50
1765524340000,-0.47,0.85,0.57,0.58,-0.01,-0.91,89.60,30.70
1765524340000,0.52,-0.10,-0.69,-0.85,0.42,-0.19,24.20,31.50
1765524340000,-0.89,-0.80,0.98,0.28,-0.76,-0.37,83.90,33.80
1765524340000,0.61,0.43,0.67,-0.96,-0.79,0.16,88.10,32.40
1765524340000,0.01,-0.62,0.84,0.53,-0.53,-0.19,41.00,30.10
1765524340000,0.71,0.93,0.19,-0.35,-0.73,0.61,28.20,28.80
1765524340000,0.81,-0.20,0.66,0.57,0.43,-0.94,74.50,30.60
1765524340000,0.01,0.12,-0.87,0.22,0.81,-0.06,74.80,28.40
1765524340000,0.33,0.33,0.87,0.80,0.66,0.49,13.20,33.90
1765524340000,0.43,-0.49,0.06,0.22,-0.88,0.89,51.20,29.50
1765524340000,-0.31,-0.22,0.02,0.65,-0.64,-1.00,57.30,33.90
1765524340000,-0.36,0.86,0.63,-0.55,-0.19,0.12,63.20,26.40
1765524340000,0.97,-0.81,0.46,0.63,0.69,-0.70,80.40,31.40
1765524340000,-0.67,0.10,0.86,-0.55,-0.01,-0.50,34.20,27.10
1765524340000,-0.20,0.97,-0.14,0.17,0.97,-0.41,15.80,26.30
1765524340000,0.98,0.22,-0.89,-0.21,0.86,-0.57,64.50,28.50
1765524340000,-0.86,0.91,-0.50,0.83,-0.78,-0.46,79.90,30.50
1765524340000,0.64,0.37,-0.47,-0.36,0.87,0.47,78.50,31.80
1765524340000,0.44,-0.77,0.37,-0.07,-0.66,-0.05,90.70,28.20
1765524340000,0.69,0.18,-0.37,0.07,0.61,0.08,24.20,27.70
1765524341000,-0.48,-0.56,0.11,-0.26,-0.02,-0.38,68.10,26.50
1765524341000,-1.00,-0.14,-0.69,0.39,-0.66,0.68,15.90,28.00
1765524341000,0.91,-0.04,-0.76,0.77,0.44,-0.17,36.20,31.50
1765524341000,-0.99,0.77,0.73,0.14,-0.14,0.67,44.10,28.80
1765524341000,0.64,0.04,0.64,-0.38,0.67,0.97,62.90,26.90
1765524341000,-0.16,-0.40,-0.90,-0.30,-0.72,0.70,60.00,32.10
1765524341000,-0.34,0.76,0.01,0.62,-0.41,-0.85,2.80,26.20
1765524341000,0.92,0.53,0.26,-0.22,-0.28,0.20,36.80,28.60
1765524341000,0.76,0.32,-0.01,-0.05,-0.18,-0.20,1.40,31.60
1765524341000,0.41,0.77,0.88,0.21,0.47,0.40,29.30,31.50
1765524341000,0.17,0.94,0.28,0.28,0.61,0.08,34.10,30.30
1765524341000,-0.39,-0.81,-0.68,0.33,-0.09,0.52,97.00,31.80
1765524341000,-0.63,-0.79,0.63,0.19,0.01,0.30,88.50,34.40
1765524341000,0.07,-0.75,0.16,-0.94,0.65,0.61,37.10,28.40
1765524341000,0.07,-0.49,0.15,-0.32,0.59,-0.92,62.10,27.00
1765524341000,-0.73,-0.95,0.06,-0.29,0.58,-0.72,93.90,34.50
1765524341000,-0.51,-0.46,0.14,0.02,0.84,0.51,44.90,29.30
1765524341000,0.76,0.65,-0.51,-0.07,0.26,0.73,48.00,28.30
1765524341000,-0.76,0.95,-0.47,0.84,-0.97,-0.26,55.60,33.20
1765524341000,-0.20,-0.38,-0.47,0.90,-0.58,0.44,38.50,34.10
1765524342000,0.99,-0.49,0.46,0.35,-0.98,0.95,57.90,28.00
1765524342000,0.12,0.80,-0.77,0.90,0.53,0.03,17.50,32.80
1765524342000,-0.02,-0.72,0.14,-0.47,0.02,-0.30,83.60,28.40
1765524342000,-0.15,-0.59,0.24,0.27,0.86,-0.39,77.10,28.70
1765524342000,0.12,-0.31,-0.76,-0.34,-0.36,0.55,19.60,27.80
1765524342000,0.36,0.72,0.18,-0.11,-0.25,-0.07,21.90,27.60
